vendor,model,build,path,file,size,md5sum,type,released
Oneplus,OnePlus_8T,kebab,vendor/firmware,a650_sqe.fw,31632,353e247b2c4ea8c16c49cb31b574edc1,UNKNOWN,2020
Oneplus,OnePlus_8T,kebab,vendor/firmware,sn100u.bin,204518,78497dde174ed97a77798a526534e286,UNKNOWN,2020
Oneplus,OnePlus_8T,kebab,vendor/lib64/camera,CFR_OnePlus_UW_photo_preview.bin,2126,219c921fe55e2a87933a3d1fea8500ca,UNKNOWN,2020
Oneplus,OnePlus_8T,kebab,vendor/lib64/camera,CFR_OnePlus_UW_video.bin,2126,aee1fe4accd9ad4e91d46217dc2d7763,UNKNOWN,2020
Oneplus,OnePlus_8T,kebab,vendor/lib64/camera,CFR_para2_OnePlus_EF017_UW_snapshot.bin,2126,99593358b2191db96a1bb63dcbe97b54,UNKNOWN,2020
Oneplus,OnePlus_8T,kebab,system/odm/etc,irissoft.fw,670880,26df02d00cd4d601d59aea5d4ccbe694,UNKNOWN,2020
Oneplus,OnePlus_8T,kebab,system/odm/etc/camera,calibrationOutput_uw.bin,2048,ada27c3b5b68d4a7675e49ba05a05474,UNKNOWN,2020
Oneplus,OnePlus_8T,kebab,system/odm/etc/camera,distortion_result.bin,256,c3274d4e43ce44ee1ae4129499bb2fca,UNKNOWN,2020
Oneplus,OnePlus_8T,kebab,system/odm/etc/camera/darksight,darksight_main.bin,9556450,1b5e61e20c77d640435bc53656a1599f,UNKNOWN,2020
Oneplus,OnePlus_8T,kebab,system/odm/etc/camera/darksight,darksight_ultrawide.bin,9556455,5bcfba23ec52977fa275ca9a7d4e7862,UNKNOWN,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware,ALCloudscape_170HZ.bin,685356,08e7be8402ad2b39098361bc77100f99,UNKNOWN,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware,ALGoodenergy_170HZ.bin,651014,742c91d3de7a5e4846555d416d36d13c,UNKNOWN,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware,NTblink_170HZ.bin,71774,eba6e65aa9fd107716d5d722a4fbe354,UNKNOWN,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware,NTwhoop_170HZ.bin,44869,e0e7cdd76a99078e3fb4d3c81bfa7eb5,UNKNOWN,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware,Newfeeling_170HZ.bin,466156,fa65570e790ac0cf36249898ea2b13f6,UNKNOWN,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware,awinic_haptic_gun_params.bin,1536,b1388ffa884f8faa260b6a5892f4f875,UNKNOWN,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware,awinic_haptic_params.bin,3980,cdca65aa206f4f2731f2d9f09b96acf8,UNKNOWN,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware,nature_170HZ.bin,421786,08ba7cf57ed7a4028da45b703fddc863,UNKNOWN,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware,shuntai24k_rtp.bin,72000,5c8ba0e5e50d7b08ed30f5a8d41425c7,UNKNOWN,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware,wentai24k_rtp.bin,72000,5c8ba0e5e50d7b08ed30f5a8d41425c7,UNKNOWN,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/tp/19795,FW_GT9886_SAMSUNG_FAE.img,90840,4b18a4602fa9e22b42e30cd56752923d,UNKNOWN,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware,ringtone_Eager.bin,590716,aebdc6edca723bbd871f00f8536d671b,MEDIA,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware,ringtone_Ebullition.bin,389903,e56d0992caf6527532b6795b76ff7766,MEDIA,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware,ringtone_Friendship.bin,571768,d438b5161d4b53c035dbacb1a4c51d57,MEDIA,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/fastchg/19063,oplus_vooc_fw.bin,6566,b316a001e580872bb7b262da838f51ed,FINGERPRINT,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/fastchg/19065,oplus_vooc_fw.bin,6566,b316a001e580872bb7b262da838f51ed,FINGERPRINT,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/fastchg/19066,oplus_vooc_fw.bin,6566,b316a001e580872bb7b262da838f51ed,FINGERPRINT,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/fastchg/19067,oplus_vooc_fw.bin,6566,b316a001e580872bb7b262da838f51ed,FINGERPRINT,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/fastchg/19161,oplus_vooc_fw.bin,6702,0e2b66931ebd9d4532fc828c4f5b4c20,FINGERPRINT,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/fastchg/19361,oplus_vooc_fw.bin,6566,b316a001e580872bb7b262da838f51ed,FINGERPRINT,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/fastchg/19362,oplus_vooc_fw.bin,6566,b316a001e580872bb7b262da838f51ed,FINGERPRINT,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/fastchg/19705,oplus_vooc_fw.bin,6566,acdaa779d96dc37198f84d5c8ea60eb6,FINGERPRINT,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/fastchg/19706,oplus_vooc_fw.bin,6566,5d514a4f77ea1ec49299cffaab1a863d,FINGERPRINT,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/fastchg/19795,oplus_vooc_fw.bin,6566,b96498a2bc951fdc6051e8042f8103d5,FINGERPRINT,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/fastchg/19805,oplus_vooc_fw_rk826.bin,12432,76835ccc9dd4ad08922e9d7616bdf4ac,FINGERPRINT,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/fastchg/19811,oplus_vooc_fw.bin,6464,1ec85cbd137458de72d76822a05a7595,FINGERPRINT,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/fastchg/19813,oplus_vooc_fw.bin,6464,1ec85cbd137458de72d76822a05a7595,FINGERPRINT,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/fastchg/19821,oplus_vooc_fw.bin,6464,1ec85cbd137458de72d76822a05a7595,FINGERPRINT,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/fastchg/19823,oplus_vooc_fw.bin,6464,1ec85cbd137458de72d76822a05a7595,FINGERPRINT,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/fastchg/19835,oplus_vooc_fw.bin,6464,1ec85cbd137458de72d76822a05a7595,FINGERPRINT,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/fastchg/19837,oplus_vooc_fw.bin,6464,1ec85cbd137458de72d76822a05a7595,FINGERPRINT,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/fastchg/19839,oplus_vooc_fw.bin,6464,1ec85cbd137458de72d76822a05a7595,FINGERPRINT,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/fastchg/19841,oplus_vooc_fw.bin,6464,1ec85cbd137458de72d76822a05a7595,FINGERPRINT,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/fastchg/19855,oplus_vooc_fw.bin,6464,1ec85cbd137458de72d76822a05a7595,FINGERPRINT,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/fastchg/20061,oplus_vooc_fw_rk826.bin,14352,6f144599b0ce379033cc501da26be99e,FINGERPRINT,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/fastchg/20062,oplus_vooc_fw_rk826.bin,13456,ea03a52e785b53d186965ea1d128ed4d,FINGERPRINT,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/fastchg/20135,oplus_vooc_fw_rk826.bin,13072,d11e47501cf4f97cbde343bf716921d7,FINGERPRINT,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/fastchg/20137,oplus_vooc_fw_rk826.bin,13072,d11e47501cf4f97cbde343bf716921d7,FINGERPRINT,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/fastchg/20139,oplus_vooc_fw_rk826.bin,13072,d11e47501cf4f97cbde343bf716921d7,FINGERPRINT,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/fastchg/20161,oplus_vooc_fw_rt5125.bin,10940,8234b58765b5f7a0fefa1d5c4a7fc8ed,FINGERPRINT,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/fastchg/20163,oplus_vooc_fw_rt5125.bin,10940,019299ecfc5381d3765e898bf079c11c,FINGERPRINT,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/fastchg/20235,oplus_vooc_fw_rk826.bin,13072,d11e47501cf4f97cbde343bf716921d7,FINGERPRINT,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/fastchg/20351,oplus_vooc_fw_rt5125.bin,10940,a88e6bd2b8ee93990ae30437401f1ca6,FINGERPRINT,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/fastchg/20607,oplus_vooc_fw.bin,6566,5be4fbdde73b4de824247998e0d2eb72,FINGERPRINT,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/fastchg/20806,oplus_vooc_fw_rk826.bin,12432,76835ccc9dd4ad08922e9d7616bdf4ac,FINGERPRINT,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/fastchg/20807,oplus_vooc_fw_rk826.bin,12432,76835ccc9dd4ad08922e9d7616bdf4ac,FINGERPRINT,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/fastchg/20808,oplus_vooc_fw_rk826.bin,12432,76835ccc9dd4ad08922e9d7616bdf4ac,FINGERPRINT,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/fastchg/20809,oplus_vooc_fw_rk826.bin,12432,76835ccc9dd4ad08922e9d7616bdf4ac,FINGERPRINT,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/fastchg/2080E,oplus_vooc_fw_rk826.bin,12432,76835ccc9dd4ad08922e9d7616bdf4ac,FINGERPRINT,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/fastchg/20819,oplus_vooc_fw_rk826.bin,12432,76835ccc9dd4ad08922e9d7616bdf4ac,FINGERPRINT,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/fastchg/20828,oplus_vooc_fw_rk826.bin,12432,76835ccc9dd4ad08922e9d7616bdf4ac,FINGERPRINT,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/fastchg/20838,oplus_vooc_fw_rk826.bin,12432,76835ccc9dd4ad08922e9d7616bdf4ac,FINGERPRINT,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/fastchg/21615,oplus_vooc_fw_rk826.bin,13840,9ba842c4ce3debd863c68e5f350c2f7d,FINGERPRINT,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/fastchg/21619,oplus_vooc_fw_rk826.bin,13968,506345d02c0c63deb159ca54765b54ca,FINGERPRINT,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/fastchg/2161A,oplus_vooc_fw_rk826.bin,13968,b89425d4c5b78217c076db705bff0b3f,FINGERPRINT,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/fastchg/2169A,oplus_vooc_fw_rk826.bin,13968,ec8ffca2287d231f3f913151d76adb3d,FINGERPRINT,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/fastchg/2169B,oplus_vooc_fw_rk826.bin,13968,ec8ffca2287d231f3f913151d76adb3d,FINGERPRINT,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/tp/19161,FW_S3908_BOE.img,179564,37812877942815465067314d00b2b022,FINGERPRINT,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/tp/19795,FW_GT9886_SAMSUNG.img,91048,bb5f5ec1a888cf8321739a720b57a7c6,FINGERPRINT,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/tp/19805,FW_S3908_SAMSUNG.img,204881,7ad8582e0d646804ea6772bb66d63a5b,FINGERPRINT,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/tp/20061,FW_S3908_SAMSUNG.img,206031,0e1712107c9fe240ed61d038e736f64c,FINGERPRINT,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/tp/20809,FW_S3908_SAMSUNG.img,204881,7ad8582e0d646804ea6772bb66d63a5b,FINGERPRINT,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/tp/20828,FW_S3908_SAMSUNG.img,204881,08cca801f45c7a11472fa86c0e2149a3,FINGERPRINT,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/tp/21619,FW_S3908_SAMSUNG.img,207820,04874b98b961a6d8626aa62ad9c3fcc8,FINGERPRINT,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/tp/19065,FW_S6SY791_SAMSUNG.bin,208516,c14826259f05f77d7cdafae3bfa63dc0,TOUCHSCREEN,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/tp/19065,FW_S6SY791_SAMSUNG_FAE.bin,208308,8a185f316dad19c122c4553b14a9cf8d,TOUCHSCREEN,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/tp/19161,FW_S6SY771_SAMSUNG.bin,207248,516933260eb8c6a49d2e4318ed68c71e,TOUCHSCREEN,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/tp/19161,FW_S6SY771_SAMSUNG_FAE.bin,207040,5dc6d1c99aa2b86c2397ee31b32b8f28,TOUCHSCREEN,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/tp/19811,FW_S6SY791_SAMSUNG.bin,205212,1f782f17b70bc75b921ca31f8aa8d0f1,TOUCHSCREEN,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/tp/19811,FW_S6SY791_SAMSUNG_FAE.bin,205004,e5fb05db0df8cf6360f18475f0321c50,TOUCHSCREEN,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/tp/19821,FW_S6SY771_SAMSUNG.bin,198788,8034964db198780459ad2d73774cd723,TOUCHSCREEN,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/tp/19821,FW_S6SY771_SAMSUNG_FAE.bin,198580,219a35f91727a93865cecc178031f41a,TOUCHSCREEN,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/tp/19855,FW_S6SY771_SAMSUNG.bin,198788,4b9be9c14ef867c6a9887cf6890da56c,TOUCHSCREEN,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/tp/19855,FW_S6SY771_SAMSUNG_FAE.bin,198580,219a35f91727a93865cecc178031f41a,TOUCHSCREEN,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/tp/20135,FW_S6SY792_SAMSUNG.bin,206804,06246ebbf3b78f7aad24939d41626b2e,TOUCHSCREEN,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/tp/20135,FW_S6SY792_SAMSUNG_FAE.bin,206596,f2f5ac6bf49e8a5f6d0e5583775c3037,TOUCHSCREEN,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/tp/20161,FW_S6SY792_SAMSUNG.bin,207228,0b99fc0c8f35cab0535e68a812ff3180,TOUCHSCREEN,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/tp/20161,FW_S6SY792_SAMSUNG_FAE.bin,207020,7ccb50522f225292e37ef71a57d272f1,TOUCHSCREEN,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/tp/21615,FW_S6SY792_SAMSUNG.bin,212316,7337342a89dabc9762d7f19b4e20f686,TOUCHSCREEN,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/tp/21615,FW_S6SY792_SAMSUNG_FAE.bin,212108,db55f9cfcaae1fb3f88a4b043765e74c,TOUCHSCREEN,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/tp/19065,LIMIT_S6SY791_SAMSUNG.img,16044,5099fadff09cd9411c8f0887551f2c83,OLED,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/tp/19161,LIMIT_S3908_BOE.img,15656,72a06a0f532444acb52a02b6b9a330ca,OLED,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/tp/19161,LIMIT_S6SY771_SAMSUNG.img,14340,0a34fdf9e4a2a6c199cd600eeecfa593,OLED,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/tp/19795,LIMIT_GT9886_SAMSUNG.img,8808,6b5e0a88fa5ee72a5cdfb5e63e75bded,OLED,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/tp/19805,LIMIT_S3908_SAMSUNG.img,15824,cdeb9a0965362acfbde5041a33e0a9bf,OLED,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/tp/19811,LIMIT_S6SY791_SAMSUNG.img,16044,e36c0e1144d78e4b689cb725e852afae,OLED,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/tp/19821,LIMIT_S6SY771_SAMSUNG.img,14340,9b7f5ab8be989ebcf1fa3156ea4c4a6e,OLED,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/tp/19855,LIMIT_S6SY771_SAMSUNG.img,14340,9b7f5ab8be989ebcf1fa3156ea4c4a6e,OLED,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/tp/20061,LIMIT_S3908_SAMSUNG.img,17424,30d8a1a4f54128b3a133374ed58c919a,OLED,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/tp/20135,LIMIT_S6SY792_SAMSUNG.img,14340,4e576fde6d21f30d638fc06d495c0614,OLED,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/tp/20161,LIMIT_S6SY792_SAMSUNG.img,14340,0414b0d5cbf3a0912b93e41e4e9218f2,OLED,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/tp/20809,LIMIT_S3908_SAMSUNG.img,15824,cdeb9a0965362acfbde5041a33e0a9bf,OLED,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/tp/20828,LIMIT_S3908_SAMSUNG.img,15824,cdeb9a0965362acfbde5041a33e0a9bf,OLED,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/tp/21615,LIMIT_S6SY792_SAMSUNG.img,14340,4e576fde6d21f30d638fc06d495c0614,OLED,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/tp/21619,LIMIT_S3908_SAMSUNG.img,15240,e80584944b7ba936c14b041cb0938bfb,OLED,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/tp/19805,FW_S3908_SAMSUNG_FAE.img,204673,cf61cff2b31e1b24ea581cabd624b822,TOUCHSCREEN4,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/tp/20061,FW_S3908_SAMSUNG_FAE.img,205823,d5a6417b818573cff1b08f39ca683d3f,TOUCHSCREEN4,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/tp/20809,FW_S3908_SAMSUNG_FAE.img,204673,cf61cff2b31e1b24ea581cabd624b822,TOUCHSCREEN4,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/tp/20828,FW_S3908_SAMSUNG_FAE.img,204673,cf61cff2b31e1b24ea581cabd624b822,TOUCHSCREEN4,2020
Oneplus,OnePlus_8T,kebab,system/odm/firmware/tp/21619,FW_S3908_SAMSUNG_FAE.img,207612,9faba1e5b2f4e67563697f65f490eb8e,TOUCHSCREEN4,2020
Oneplus,OnePlus_8T,kebab,radio,boot.img,100663296,f62ef339db5536b6d432906f455febcd,BOOT,2020
Oneplus,OnePlus_8T,kebab,radio,recovery.img,100663296,b6caceadc0ef9e7e4e2cbfe5fdf59244,BOOT,2020
Oneplus,OnePlus_8T,kebab,radio,dtbo.img,25165824,02a0a0f246d3838fcd8739dfe434e429,DTB,2020
Oneplus,OnePlus_8T,kebab,radio,vbmeta.img,8192,f76c30d90e12e77f0e9add9193fa6e55,AVB0,2020
Motorola,Edge_S,nio,vendor/firmware,aw8695_haptic.bin,3039,6af03cd47b0ec0940610deb92cc9fa87,AUDIO,2021
Motorola,Edge_S,nio,vendor/firmware,aw8695_rtp.bin,1444518,94023e0b89591f744c645223a515690d,AUDIO,2021
Motorola,Edge_S,nio,vendor/firmware,aw882xx_rcv_reg.bin,144,f275bcff275b65ac826b9108e6827266,CODEC,2021
Motorola,Edge_S,nio,vendor/firmware,aw882xx_mono.bin,2036,39c0ee012262192072ae12748059e7dc,CODEC,2021
Motorola,Edge_S,nio,vendor/firmware,aw882xx_spk_reg.bin,144,c8592bbc194e11a581e95d661f8251e8,CODEC,2021
Motorola,Edge_S,nio,vendor/firmware,a650_gmu.bin,41548,a2b9504e3d1cb8686ae7fcca21a11e1a,UNKNOWN,2021
Motorola,Edge_S,nio,vendor/firmware,novatek_ts_mp.bin,139264,def555c5fbab6d81d3c41940a88f4598,UNKNOWN,2021
Motorola,Edge_S,nio,vendor/firmware,novatek_ts_fw.bin,139264,5057f2e4318554d11696413547cdb236,UNKNOWN,2021
Motorola,Edge_S,nio,vendor/firmware,a650_sqe.fw,31632,353e247b2c4ea8c16c49cb31b574edc1,UNKNOWN,2021
Motorola,Edge_S,nio,vendor/etc/wifi,aoa_cldb_falcon.bin,839856,68e130d4a65b676246ea0cf4f4bfbec1,UNKNOWN,2021
Motorola,Edge_S,nio,vendor/etc/wifi,aoa_cldb_swl14.bin,839856,d17b34b27f45ddaff25903c4739a1e2c,UNKNOWN,2021
Motorola,Edge_S,nio,vendor/etc/camera,arcsoft_standalone_calibration_u_dc.bin,256,1531acfa03739e45a8609efce5d4df58,UNKNOWN,2021
Motorola,Edge_S,nio,vendor/etc/camera,arcsoft_calibration_u_dc.bin,256,b281164efdff9eecec2754fc1b361b7b,UNKNOWN,2021
Motorola,Edge_S,nio,vendor/etc/camera,dual_golden_depth.bin,2048,d867c12ed3086e610f9e9965bccc90fd,UNKNOWN,2021
Motorola,Edge_S,nio,vendor/etc/camera,dual_golden_wide.bin,2048,52b18bf2d6a852017ace04bfbf844b8b,UNKNOWN,2021
Motorola,Edge_S,nio,radio,boot.img,100663296,0823af980a9bc044fd3ff24f80b9cf9c,BOOT,2021
Motorola,Edge_S,nio,radio,dtbo.img,25165824,6fe39d776bbfce02cf3e3e9414aa97a7,DTB,2021
Motorola,Edge_S,nio,radio,vbmeta.img,8192,5685aff27ea841d59c46d1dc00f4c284,AVB0,2021
Google,Pixel_XL,marlin,vendor/firmware,cpp_firmware_v1_1_1.fw,16128,4d145d5a13a3956bf33aec94a8e7fe62,WIFI_GPS_BLUETOOTH,2016
Google,Pixel_XL,marlin,vendor/firmware,cpp_firmware_v1_1_6.fw,16384,738a83a673dd45fa5852b5cc9519ee94,WIFI_GPS_BLUETOOTH,2016
Google,Pixel_XL,marlin,vendor/firmware,cpp_firmware_v1_4_0.fw,16384,b6f54efc4675040f7b7e99398905646e,WIFI_GPS_BLUETOOTH,2016
Google,Pixel_XL,marlin,vendor/firmware,cpp_firmware_v1_2_0.fw,16384,3f078c3d1658679a762f7d77c99517cd,WIFI_GPS_BLUETOOTH,2016
Google,Pixel_XL,marlin,vendor/firmware,cpp_firmware_v1_10_0.fw,16384,96f63b6a3c6a373a0d14d86f0d8f35d6,WIFI_GPS_BLUETOOTH,2016
Google,Pixel_XL,marlin,vendor/firmware,cpp_firmware_v1_5_2.fw,16384,02e4044179d7dfc069aa9a42db690642,WIFI_GPS_BLUETOOTH,2016
Google,Pixel_XL,marlin,vendor/firmware,cpp_firmware_v1_6_0.fw,16384,de85a5f8196ec73cffc61382b3e0d5f6,WIFI_GPS_BLUETOOTH,2016
Google,Pixel_XL,marlin,vendor/firmware,cpp_firmware_v1_8_0.fw,16384,04423a29e78bb01d9be62256a65354a6,WIFI_GPS_BLUETOOTH,2016
Google,Pixel_XL,marlin,vendor/firmware,cpp_firmware_v1_5_0.fw,16384,e51087ba19409150103faafaff849627,WIFI_GPS_BLUETOOTH,2016
Google,Pixel_XL,marlin,vendor/firmware,synaptics_bl77.img,137472,ee49a0d960546ab681f1630a2191ffa4,UNKNOWN,2016
Google,Pixel_XL,marlin,vendor/firmware,nanohub.full.bin,193108,6f72ad02d7976e5c489e162c24678bed,UNKNOWN,2016
Google,Pixel_XL,marlin,vendor/firmware,synaptics_bl71.img,203104,a51f82529dab7a708a67b8f54449ee6c,UNKNOWN,2016
Google,Pixel_XL,marlin,vendor/firmware,a530rnd.fw,5098496,255c0e2375fe9f06bff19d37522fb9d5,UNKNOWN,2016
Google,Pixel_XL,marlin,vendor/firmware,btnv32.bin,2026,a781571f8bf3c98402c6d6ba2814e220,UNKNOWN,2016
Google,Pixel_XL,marlin,vendor/firmware,a530v3_gpmu.fw2,8184,169b8c19d944b88d5ad9df114e111f5c,UNKNOWN,2016
Google,Pixel_XL,marlin,vendor/firmware,bdwlan30.bin,8124,71dfbbf10a2461875908c39c284f1841,UNKNOWN,2016
Google,Pixel_XL,marlin,vendor/firmware,a530v3_seq.fw2,2604,d0de184692249ff12eebc90c4560a8ac,UNKNOWN,2016
Google,Pixel_XL,marlin,vendor/firmware,a530_pfp.fw,16708,b3408df164884705f3874c7e57954917,UNKNOWN,2016
Google,Pixel_XL,marlin,vendor/firmware,a530_gpmu.fw2,8052,2e9ddbd0569cd468e4f510ba78161f5f,UNKNOWN,2016
Google,Pixel_XL,marlin,vendor/firmware,utf30.bin,319278,5559b2485d06697ad8f6542e086a5342,UNKNOWN,2016
Google,Pixel_XL,marlin,vendor/firmware,otp30.bin,23985,109da133f95ce76d21fd60529387bc7f,UNKNOWN,2016
Google,Pixel_XL,marlin,vendor/firmware,qwlan30.bin,748840,bdf8c13612d900909a96e94836467c0d,UNKNOWN,2016
Google,Pixel_XL,marlin,vendor/firmware,a530_pm4.fw,19652,68d56e5b64604195d68ae26108e37da8,UNKNOWN,2016
Google,Pixel_XL,marlin,radio,aboot.img,2588672,6df23d8924e5a4284bac13dfaf1ac6df,ELF64,2016
Google,Pixel_XL,marlin,radio,apdp.img,16384,b4d49ea5eae1ff7d0a0fd6db57dd7468,ELF64,2016
Google,Pixel_XL,marlin,radio,bootlocker.img,77824,f453cbe16e054b28b8759efe59c49332,ELF64,2016
Google,Pixel_XL,marlin,radio,cmnlib32.img,208896,4938c6d7bf24e2baeb088ac1a95e7de8,ELF64,2016
Google,Pixel_XL,marlin,radio,cmnlib64.img,262144,94d500506d9e34b71eaa3a573b455671,ELF64,2016
Google,Pixel_XL,marlin,radio,devcfg.img,57344,6afcd2c2e437c864f277514cd13ef846,ELF64,2016
Google,Pixel_XL,marlin,radio,hyp.img,270336,8e2e6104ae6c777fcc7ce4377b5d7fcf,ELF64,2016
Google,Pixel_XL,marlin,radio,keymaster.img,339968,b2ea173c23fc8aef0b8fb44e2f20b56b,ELF64,2016
Google,Pixel_XL,marlin,radio,pmic.img,45056,420dfd98c5a2f165bea1f8fcc9029a8f,ELF64,2016
Google,Pixel_XL,marlin,radio,rpm.img,233472,f07bb2daf86bcc8764c0f233d793ab28,ELF64,2016
Google,Pixel_XL,marlin,radio,tz.img,1691648,0a49418a21ffa888620d849ff2f88d3d,ELF64,2016
Google,Pixel_XL,marlin,radio,xbl.img,1839104,153993f69fbe9c7c3d0125e91a13d816,ELF64,2016
Google,Pixel_XL,marlin,radio,boot.img,31170560,bd4df6a1097b0ca0c43126fe45430ec3,BOOT,2016
Google,Pixel_XL,marlin,radio,hosd.img,24649728,ff2a70aa48fd75cb424c41fb7ca9b944,BOOT,2016
Google,Pixel_XL,marlin,radio,modem.img,58519552,bdd512c3aeaf0a51de1ae08a345b4661,MSDOS,2016
Google,Pixel_Fold,felix,system/system_ext/priv-app/EuiccSupportPixel,esim-full-v0.img,58832,a6ba80e93e49bdb9f4ba001d5e44e6b0,UNKNOWN,2023
Google,Pixel_Fold,felix,system/system_ext/priv-app/EuiccSupportPixel,esim-full-v1.img,20489,4ba8547208b5c0e7dd47517ec70cf959,UNKNOWN,2023
